Time,loss,val_auc,batch,,,,
0.002962351,0.493487477,,49,,,,
0.00296402,0.490488768,,50,,,,
0.002965927,0.488749176,,51,,,,
0.002967834,0.488794476,,52,,,,
0.002969027,0.48886016,,53,,,,
0.002970219,0.488892913,,54,,,,
0.002972126,0.487529993,,55,,,,
0.002973557,0.487946719,,56,,,,
0.002975464,0.488742828,,57,,,,
0.002978086,0.489313811,,58,,,,
0.002980232,0.48897621,,59,,,,
0.002982855,0.488921195,,60,,,,
0.002985239,0.488201171,,61,,,,
0.002987146,0.485674143,,62,,,,
0.002988815,0.48577407,,63,,,,
0.002990484,0.48556906,,64,,,,
0.002991676,0.485679865,,65,,,,
0.002992868,0.485416085,,66,,,,
0.002994299,0.484790415,,67,,,,
0.002995729,0.485313922,,68,,,,
0.002997637,0.483582318,,69,,,,
0.003000021,0.485227436,,70,,,,
0.003002405,0.483689636,,71,,,,
0.003003836,0.483332545,,72,,,,
0.003005981,0.482430577,,73,,,,
0.003007412,0.480594993,,74,,,,
0.003008604,0.480490297,,75,,,,
0.00301671,0.47983849,,76,,,,
0.003018618,0.479497015,,77,,,,
0.003020287,0.478158772,,78,,,,
0.003022671,0.47717452,,79,,,,
0.003024578,0.477171004,,80,,,,
0.003027439,0.476128459,,81,,,,
0.003029585,0.47459802,,82,,,,
0.003031254,0.474868417,,83,,,,
0.003033161,0.474025637,,84,,,,
0.00303483,0.47393018,,85,,,,
0.003036261,0.47363925,,86,,,,
0.003038168,0.473971486,,87,,,,
0.003039837,0.47557205,,88,,,,
0.003041983,0.475215137,,89,,,,
0.00304389,0.474455774,,90,,,,
0.003045321,0.473697752,,91,,,,
0.003047466,0.473849744,,92,,,,
0.00304985,0.473271281,,93,,,,
0.003051281,0.473103613,,94,,,,
0.003053188,0.471728653,,95,,,,
0.003054857,0.47189796,,96,,,,
0.003056049,0.471466839,,97,,,,
0.003057957,0.470242321,,98,,,,
0.003059626,0.470110327,,99,,,,
0.003061533,0.46910125,,100,,,,
0.003063679,0.46830681,,101,,,,
0.003065825,0.468007773,,102,,,,
0.003068209,0.468219876,,103,,,,
0.003070593,0.468355268,,104,,,,
0.003072262,0.467740357,,105,,,,
0.003074408,0.467375487,,106,,,,
0.003076077,0.466155291,,107,,,,
0.003077745,0.4662745,,108,,,,
0.003078938,0.466515154,,109,,,,
0.00308013,0.465188771,,110,,,,
0.003083229,0.464862168,,111,,,,
0.003085136,0.464568734,,112,,,,
0.003087044,0.465256095,,113,,,,
0.003089666,0.465067238,,114,,,,
0.003091574,0.464694381,,115,,,,
0.003093243,0.46510765,,116,,,,
0.003094673,0.464712441,,117,,,,
0.003096104,0.465206832,,118,,,,
0.003097534,0.465152264,,119,,,,
0.003099203,0.465442836,,120,,,,
0.00310111,0.465177625,,121,,,,
0.003102541,0.464182109,,122,,,,
0.003103971,0.464568406,,123,,,,
0.003106117,0.464290887,,124,,,,
0.003107786,0.463406354,,125,,,,
0.003109455,0.463194519,,126,,,,
0.003111839,0.463828623,,127,,,,
0.00311327,0.464208812,,128,,,,
0.003115416,0.464294672,,129,,,,
0.003116846,0.463619888,,130,,,,
0.003118515,0.463306308,,131,,,,
0.003120661,0.463131994,,132,,,,
0.003123045,0.46294421,,133,,,,
0.003125191,0.462831587,,134,,,,
0.003127098,0.462290883,,135,,,,
0.003128529,0.462273121,,136,,,,
0.003129959,0.46162951,,137,,,,
0.00313139,0.460616022,,138,,,,
0.003133059,0.461048335,,139,,,,
0.003134251,0.460611939,,140,,,,
0.00313592,0.460781902,,141,,,,
0.003137112,0.460232228,,142,,,,
0.003139257,0.461148322,,143,,,,
0.003141403,0.460859776,,144,,,,
0.003143311,0.460286796,,145,,,,
0.003144741,0.460285991,,146,,,,
0.003147125,0.459314644,,147,,,,
0.003148317,0.459078789,,148,,,,
0.003149509,0.458453923,,149,,,,
0.003150702,0.458024651,,150,,,,
0.003152132,0.458453685,,151,,,,
0.003154278,0.458140761,,152,,,,
0.003155947,0.458390683,,153,,,,
0.003158569,0.4588404,,154,,,,
0.003160715,0.458294451,,155,,,,
0.003163099,0.458247811,,156,,,,
